plataforma,tipo,segmento,impressoes,cliques,custo,conversoes,cpa,ctr
Google Ads,faixa_etaria,503004,26,0,0.083189,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,33,0,0.088507,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,110,0,0.421715,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,43,0,0.141032,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,83,0,0.172545,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,137,0,0.248015,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,217,0,0.377401,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,224,0,0.38324,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,81,0,0.142142,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,87,0,0.267467,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,120,0,0.256486,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,68,0,0.149817,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,21,0,0.061625,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,9,0,0.02249,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,3,0,0.012192,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,8,0,0.02471,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,4,0,0.010811,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,14,0,0.043997,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,2,0,0.006392,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,6,0,0.01686,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,11,0,0.033588,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,12,0,0.035184,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,6,0,0.017957,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,36,0,0.137253,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,22,0,0.073938,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,35,0,0.075383,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,55,0,0.097346,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,85,0,0.146608,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,66,0,0.112093,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,41,0,0.076427,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,55,0,0.171809,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,58,0,0.140274,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,35,0,0.084912,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,13,0,0.030312,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,2,0,0.005029,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,5,0,0.012754,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,7,0,0.01712,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,6,0,0.015885,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,6,0,0.01601,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,4,0,0.009347,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,2,0,0.007196,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,6,0,0.019472,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,8,0,0.020597,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,5,0,0.014064,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,17,0,0.059035,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,7,0,0.023143,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,11,0,0.024645,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,33,0,0.059807,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,38,0,0.066957,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,44,0,0.082319,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,5,0,0.009203,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,42,0,0.118471,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,39,0,0.091205,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,33,0,0.072287,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,5,0,0.011728,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,5,0,0.015633,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,2,0,0.004349,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,7,0,0.021383,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,1,0,0.002319,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,4,0,0.011485,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,1,0,0.002927,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,3,0,0.009776,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,5,0,0.016967,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,1,0,0.003539,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,15,0,0.052176,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,5,0,0.020434,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,6,0,0.010168,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,13,0,0.02094,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,12,0,0.0195,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,16,0,0.024504,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,7,0,0.010904,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,276,0,1.193792,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,1513,9,5.357158,1.0,5.357158,0.5948446794448117
Google Ads,faixa_etaria,503001,1409,4,4.550522,2.0,2.275261,0.28388928317955997
Google Ads,faixa_etaria,503001,1105,4,3.132242,0.0,0.0,0.36199095022624433
Google Ads,faixa_etaria,503001,1078,3,3.621535,0.0,0.0,0.27829313543599254
Google Ads,faixa_etaria,503001,792,2,3.228405,0.0,0.0,0.25252525252525254
Google Ads,faixa_etaria,503001,1012,0,3.767073,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,852,3,3.037796,0.0,0.0,0.35211267605633806
Google Ads,faixa_etaria,503001,1041,4,3.749082,1.0,3.749082,0.38424591738712777
Google Ads,faixa_etaria,503001,1036,0,3.557944,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,906,0,3.201888,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,897,0,3.1575,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,1088,0,3.6699,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,816,2,2.665714,0.0,0.0,0.24509803921568626
Google Ads,faixa_etaria,503002,523,0,1.910686,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,1744,6,4.974047,1.0,4.974047,0.34403669724770647
Google Ads,faixa_etaria,503002,2092,4,6.250372,0.0,0.0,0.19120458891013384
Google Ads,faixa_etaria,503002,2263,3,6.606096,0.0,0.0,0.13256738842244808
Google Ads,faixa_etaria,503002,2043,3,6.505952,0.0,0.0,0.14684287812041116
Google Ads,faixa_etaria,503002,1933,3,8.106856,0.0,0.0,0.1551991722710812
Google Ads,faixa_etaria,503002,1994,7,6.515635,0.0,0.0,0.3510531594784353
Google Ads,faixa_etaria,503002,1859,0,5.748781,2.0,2.8743905,0.0
Google Ads,faixa_etaria,503002,1924,2,6.513859,1.0,6.513859,0.10395010395010396
Google Ads,faixa_etaria,503002,2091,6,6.722458,0.0,0.0,0.2869440459110474
Google Ads,faixa_etaria,503002,1913,2,6.185747,0.0,0.0,0.10454783063251437
Google Ads,faixa_etaria,503002,1808,2,5.989411,0.0,0.0,0.11061946902654868
Google Ads,faixa_etaria,503002,2175,7,6.638662,0.0,0.0,0.3218390804597701
Google Ads,faixa_etaria,503002,1713,1,5.033383,0.0,0.0,0.05837711617046118
Google Ads,faixa_etaria,503003,355,2,1.38883,0.0,0.0,0.5633802816901409
Google Ads,faixa_etaria,503003,1289,8,4.627027,0.0,0.0,0.6206361520558572
Google Ads,faixa_etaria,503003,1813,4,6.120582,0.0,0.0,0.2206287920573635
Google Ads,faixa_etaria,503003,1724,4,5.665387,0.0,0.0,0.23201856148491878
Google Ads,faixa_etaria,503003,1703,3,6.058173,1.0,6.058173,0.17615971814445097
Google Ads,faixa_etaria,503003,2257,5,10.219882,0.0,0.0,0.2215330084182543
Google Ads,faixa_etaria,503003,2192,5,7.036638,2.0,3.518319,0.22810218978102187
Google Ads,faixa_etaria,503003,1874,6,5.610193,1.0,5.610193,0.32017075773745995
Google Ads,faixa_etaria,503003,1985,5,6.490121,0.0,0.0,0.2518891687657431
Google Ads,faixa_etaria,503003,2225,3,7.059101,2.0,3.5295505,0.1348314606741573
Google Ads,faixa_etaria,503003,2586,5,8.139111,0.0,0.0,0.19334880123743234
Google Ads,faixa_etaria,503003,2332,8,7.411839,0.0,0.0,0.34305317324185247
Google Ads,faixa_etaria,503003,2444,7,7.089448,0.0,0.0,0.2864157119476268
Google Ads,faixa_etaria,503003,1882,0,5.481936,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,251,0,0.978766,1.0,0.978766,0.0
Google Ads,faixa_etaria,503004,810,3,2.66572,1.0,2.66572,0.3703703703703704
Google Ads,faixa_etaria,503004,667,1,2.460421,0.0,0.0,0.14992503748125938
Google Ads,faixa_etaria,503004,1056,0,3.40962,2.0,1.70481,0.0
Google Ads,faixa_etaria,503004,940,5,3.536435,0.0,0.0,0.5319148936170213
Google Ads,faixa_etaria,503004,811,0,3.528877,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,1028,0,3.558834,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,1181,0,3.961056,1.0,3.961056,0.0
Google Ads,faixa_etaria,503004,1029,3,3.551326,0.0,0.0,0.2915451895043732
Google Ads,faixa_etaria,503004,995,2,3.70294,0.0,0.0,0.20100502512562815
Google Ads,faixa_etaria,503004,1096,1,3.673482,0.0,0.0,0.09124087591240876
Google Ads,faixa_etaria,503004,1377,0,4.535137,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,1179,0,3.751807,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,1005,0,3.043392,2.0,1.521696,0.0
Google Ads,faixa_etaria,503005,115,0,0.507961,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,602,5,2.361483,0.0,0.0,0.8305647840531563
Google Ads,faixa_etaria,503005,497,2,1.836086,1.0,1.836086,0.4024144869215292
Google Ads,faixa_etaria,503005,513,0,1.568415,1.0,1.568415,0.0
Google Ads,faixa_etaria,503005,496,1,1.822232,1.0,1.822232,0.20161290322580644
Google Ads,faixa_etaria,503005,370,2,1.426008,0.0,0.0,0.5405405405405406
Google Ads,faixa_etaria,503005,476,6,1.994094,0.0,0.0,1.2605042016806722
Google Ads,faixa_etaria,503005,453,0,1.598238,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,449,0,1.778202,1.0,1.778202,0.0
Google Ads,faixa_etaria,503005,326,0,1.191578,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,392,0,1.603873,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,466,4,1.760204,0.0,0.0,0.8583690987124464
Google Ads,faixa_etaria,503005,470,6,1.876626,0.0,0.0,1.276595744680851
Google Ads,faixa_etaria,503005,329,0,1.139369,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,24,0,0.116135,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,151,1,0.669479,0.0,0.0,0.6622516556291391
Google Ads,faixa_etaria,503006,134,0,0.50856,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,165,0,0.572529,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,130,0,0.476294,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,110,0,0.452852,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,88,0,0.349006,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,109,2,0.415416,0.0,0.0,1.834862385321101
Google Ads,faixa_etaria,503006,121,0,0.452265,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,85,0,0.350419,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,147,0,0.550421,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,138,0,0.510593,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,118,1,0.442677,0.0,0.0,0.847457627118644
Google Ads,faixa_etaria,503006,105,0,0.368699,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,398,3,1.865277,0.0,0.0,0.7537688442211055
Google Ads,faixa_etaria,503999,3466,20,11.606639,2.0,5.8033195,0.5770340450086555
Google Ads,faixa_etaria,503999,3049,18,10.385154,3.0,3.461718,0.5903574942604133
Google Ads,faixa_etaria,503999,3643,10,11.01021,2.0,5.505105,0.2744990392533626
Google Ads,faixa_etaria,503999,2963,14,10.008787,0.0,0.0,0.47249409382382723
Google Ads,faixa_etaria,503999,1454,6,4.994451,0.0,0.0,0.41265474552957354
Google Ads,faixa_etaria,503999,2110,9,8.844941,0.0,0.0,0.42654028436018954
Google Ads,faixa_etaria,503999,2959,10,11.59733,2.0,5.798665,0.33795201081446435
Google Ads,faixa_etaria,503999,2391,11,9.483574,0.0,0.0,0.4600585529067336
Google Ads,faixa_etaria,503999,2361,12,9.430733,3.0,3.143577666666667,0.5082592121982211
Google Ads,faixa_etaria,503999,2190,13,8.651752,1.0,8.651752,0.593607305936073
Google Ads,faixa_etaria,503999,2232,9,8.676983,0.0,0.0,0.4032258064516129
Google Ads,faixa_etaria,503999,2287,9,8.523009,0.0,0.0,0.3935286401399213
Google Ads,faixa_etaria,503999,2058,9,7.36767,1.0,7.36767,0.43731778425655976
Google Ads,faixa_etaria,503001,5,0,0.007468,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,1462,30,3.775734,0.0,0.0,2.0519835841313268
Google Ads,faixa_etaria,503001,1597,49,4.048564,0.0,0.0,3.068252974326863
Google Ads,faixa_etaria,503001,451,7,1.039954,0.0,0.0,1.5521064301552108
Google Ads,faixa_etaria,503001,2881,59,7.118765,0.0,0.0,2.04790003471017
Google Ads,faixa_etaria,503001,2726,67,6.202928,0.0,0.0,2.457813646368305
Google Ads,faixa_etaria,503001,471,14,1.41354,0.0,0.0,2.9723991507431
Google Ads,faixa_etaria,503002,5,1,0.010927,0.0,0.0,20.0
Google Ads,faixa_etaria,503002,2923,69,9.905528,0.0,0.0,2.3605884365378036
Google Ads,faixa_etaria,503002,2953,82,8.364522,0.0,0.0,2.77683711479851
Google Ads,faixa_etaria,503002,809,30,2.881902,0.0,0.0,3.7082818294190356
Google Ads,faixa_etaria,503002,2,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,4766,136,12.614945,0.0,0.0,2.853545950482585
Google Ads,faixa_etaria,503002,4677,128,10.569548,0.0,0.0,2.7367970921530893
Google Ads,faixa_etaria,503002,876,24,2.842809,0.0,0.0,2.73972602739726
Google Ads,faixa_etaria,503003,4,2,0.023056,0.0,0.0,50.0
Google Ads,faixa_etaria,503003,2608,96,8.469981,0.0,0.0,3.6809815950920246
Google Ads,faixa_etaria,503003,2761,105,9.078841,0.0,0.0,3.802969938428106
Google Ads,faixa_etaria,503003,715,32,7.495621,0.0,0.0,4.475524475524476
Google Ads,faixa_etaria,503003,2,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,3607,115,11.333773,0.0,0.0,3.18824507901303
Google Ads,faixa_etaria,503003,3093,100,10.302323,0.0,0.0,3.2331070158422244
Google Ads,faixa_etaria,503003,763,41,2.845563,0.0,0.0,5.373525557011796
Google Ads,faixa_etaria,503004,9,0,0.046528,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,2007,64,7.34237,0.0,0.0,3.188839063278525
Google Ads,faixa_etaria,503004,2175,87,7.943221,0.0,0.0,4.0
Google Ads,faixa_etaria,503004,603,16,2.095874,0.0,0.0,2.6533996683250414
Google Ads,faixa_etaria,503004,2296,88,10.405239,0.0,0.0,3.8327526132404177
Google Ads,faixa_etaria,503004,2135,84,10.785356,0.0,0.0,3.934426229508197
Google Ads,faixa_etaria,503004,567,24,2.348869,0.0,0.0,4.232804232804233
Google Ads,faixa_etaria,503005,5,0,0.004314,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,1326,52,4.572332,0.0,0.0,3.9215686274509802
Google Ads,faixa_etaria,503005,1375,60,5.056859,0.0,0.0,4.363636363636364
Google Ads,faixa_etaria,503005,298,8,1.138773,0.0,0.0,2.684563758389262
Google Ads,faixa_etaria,503005,1,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,1203,46,5.673879,0.0,0.0,3.8237738985868663
Google Ads,faixa_etaria,503005,1128,44,5.060781,0.0,0.0,3.900709219858156
Google Ads,faixa_etaria,503005,442,26,2.048132,0.0,0.0,5.88235294117647
Google Ads,faixa_etaria,503006,1,0,0.000977,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,1292,57,4.772277,0.0,0.0,4.411764705882353
Google Ads,faixa_etaria,503006,924,62,3.6104,0.0,0.0,6.70995670995671
Google Ads,faixa_etaria,503006,200,3,0.65491,0.0,0.0,1.5
Google Ads,faixa_etaria,503006,962,44,4.813973,0.0,0.0,4.5738045738045745
Google Ads,faixa_etaria,503006,1118,70,5.105459,0.0,0.0,6.261180679785331
Google Ads,faixa_etaria,503006,401,20,2.320007,0.0,0.0,4.987531172069826
Google Ads,faixa_etaria,503999,28,2,0.047791,27.0,0.001770037037037037,7.142857142857142
Google Ads,faixa_etaria,503999,258,8,0.804258,59.0,0.01363149152542373,3.10077519379845
Google Ads,faixa_etaria,503999,64,2,0.12732,12.0,0.01061,3.125
Google Ads,faixa_etaria,503999,772,9,1.176613,39.0,0.0301695641025641,1.16580310880829
Google Ads,faixa_etaria,503999,878,29,3.277274,36.0,0.09103538888888889,3.3029612756264237
Google Ads,faixa_etaria,503999,142,7,0.608723,11.0,0.055338454545454545,4.929577464788732
Google Ads,faixa_etaria,503001,4,0,0.007658,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,489,19,1.874595,0.0,0.0,3.885480572597137
Google Ads,faixa_etaria,503001,966,27,2.640246,0.0,0.0,2.7950310559006213
Google Ads,faixa_etaria,503001,248,6,0.58294,0.0,0.0,2.4193548387096775
Google Ads,faixa_etaria,503001,455,15,2.045031,0.0,0.0,3.296703296703297
Google Ads,faixa_etaria,503001,376,7,0.74119,0.0,0.0,1.8617021276595744
Google Ads,faixa_etaria,503001,248,2,0.288676,0.0,0.0,0.8064516129032258
Google Ads,faixa_etaria,503001,378,8,0.809863,0.0,0.0,2.1164021164021163
Google Ads,faixa_etaria,503001,442,4,1.383051,0.0,0.0,0.904977375565611
Google Ads,faixa_etaria,503002,22,0,0.069018,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,866,20,3.761802,0.0,0.0,2.3094688221709005
Google Ads,faixa_etaria,503002,1562,36,4.37196,0.0,0.0,2.3047375160051216
Google Ads,faixa_etaria,503002,381,9,0.977751,0.0,0.0,2.3622047244094486
Google Ads,faixa_etaria,503002,825,24,6.102011,0.0,0.0,2.909090909090909
Google Ads,faixa_etaria,503002,586,12,2.259206,0.0,0.0,2.04778156996587
Google Ads,faixa_etaria,503002,550,9,2.112049,0.0,0.0,1.6363636363636365
Google Ads,faixa_etaria,503002,621,14,2.949326,0.0,0.0,2.254428341384863
Google Ads,faixa_etaria,503002,676,18,2.273908,0.0,0.0,2.6627218934911245
Google Ads,faixa_etaria,503003,22,1,0.056717,0.0,0.0,4.545454545454546
Google Ads,faixa_etaria,503003,791,21,3.458376,0.0,0.0,2.6548672566371683
Google Ads,faixa_etaria,503003,1230,35,4.368857,0.0,0.0,2.8455284552845526
Google Ads,faixa_etaria,503003,258,8,1.014525,0.0,0.0,3.10077519379845
Google Ads,faixa_etaria,503003,1,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,878,20,5.767524,0.0,0.0,2.277904328018223
Google Ads,faixa_etaria,503003,602,21,8.094673,0.0,0.0,3.488372093023256
Google Ads,faixa_etaria,503003,707,19,8.061466,0.0,0.0,2.6874115983026874
Google Ads,faixa_etaria,503003,719,16,7.79731,0.0,0.0,2.2253129346314324
Google Ads,faixa_etaria,503003,621,12,3.277664,0.0,0.0,1.932367149758454
Google Ads,faixa_etaria,503004,7,1,0.020118,0.0,0.0,14.285714285714285
Google Ads,faixa_etaria,503004,502,17,2.789965,0.0,0.0,3.386454183266932
Google Ads,faixa_etaria,503004,715,27,2.606811,0.0,0.0,3.7762237762237763
Google Ads,faixa_etaria,503004,130,2,0.566687,0.0,0.0,1.5384615384615385
Google Ads,faixa_etaria,503004,1,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,638,14,4.401766,0.0,0.0,2.19435736677116
Google Ads,faixa_etaria,503004,557,22,5.022567,0.0,0.0,3.949730700179533
Google Ads,faixa_etaria,503004,680,24,7.337101,0.0,0.0,3.5294117647058822
Google Ads,faixa_etaria,503004,704,20,5.310661,0.0,0.0,2.840909090909091
Google Ads,faixa_etaria,503004,517,12,3.507117,0.0,0.0,2.321083172147002
Google Ads,faixa_etaria,503005,11,2,0.037794,0.0,0.0,18.181818181818183
Google Ads,faixa_etaria,503005,521,13,2.743902,0.0,0.0,2.495201535508637
Google Ads,faixa_etaria,503005,439,20,1.508855,0.0,0.0,4.555808656036446
Google Ads,faixa_etaria,503005,88,5,0.332175,0.0,0.0,5.681818181818182
Google Ads,faixa_etaria,503005,390,26,5.837969,0.0,0.0,6.666666666666667
Google Ads,faixa_etaria,503005,465,13,3.915971,0.0,0.0,2.795698924731183
Google Ads,faixa_etaria,503005,540,17,3.475556,0.0,0.0,3.148148148148148
Google Ads,faixa_etaria,503005,538,17,4.405608,0.0,0.0,3.1598513011152414
Google Ads,faixa_etaria,503005,346,12,2.968431,0.0,0.0,3.4682080924855487
Google Ads,faixa_etaria,503006,8,0,0.016677,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,345,14,1.984655,0.0,0.0,4.057971014492753
Google Ads,faixa_etaria,503006,260,15,1.083738,0.0,0.0,5.769230769230769
Google Ads,faixa_etaria,503006,54,2,0.15157,0.0,0.0,3.7037037037037033
Google Ads,faixa_etaria,503006,1,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503006,256,6,1.423731,0.0,0.0,2.34375
Google Ads,faixa_etaria,503006,346,7,2.380803,0.0,0.0,2.023121387283237
Google Ads,faixa_etaria,503006,355,7,1.339438,0.0,0.0,1.971830985915493
Google Ads,faixa_etaria,503006,327,8,1.841693,0.0,0.0,2.4464831804281344
Google Ads,faixa_etaria,503006,211,7,0.677219,0.0,0.0,3.3175355450236967
Google Ads,faixa_etaria,503999,16,2,0.030343,14.0,0.0021673571428571427,12.5
Google Ads,faixa_etaria,503999,50,1,0.074441,19.0,0.003917947368421052,2.0
Google Ads,faixa_etaria,503999,6,1,0.012844,2.0,0.006422,16.666666666666664
Google Ads,faixa_etaria,503999,192,3,1.110352,22.0,0.050470545454545455,1.5625
Google Ads,faixa_etaria,503999,271,2,0.836043,17.0,0.049179,0.7380073800738007
Google Ads,faixa_etaria,503999,369,5,1.805345,23.0,0.07849326086956522,1.3550135501355014
Google Ads,faixa_etaria,503999,399,2,0.783139,23.0,0.03404952173913044,0.5012531328320802
Google Ads,faixa_etaria,503999,190,3,0.988584,17.0,0.058152,1.5789473684210527
Google Ads,faixa_etaria,503001,319,0,0.790323,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,366,0,0.757768,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,189,0,0.43115,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,169,0,0.401037,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,97,0,0.253169,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,165,0,0.381711,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,18,0,0.039804,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,13,0,0.03753,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,37,0,0.108486,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,49,0,0.122913,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,48,0,0.132186,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,40,0,0.107797,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,38,0,0.11515,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,55,0,0.145231,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,137,0,0.525368,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,50,0,0.197754,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,99,0,0.178881,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,130,0,0.295127,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,179,0,0.319347,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,220,0,0.395597,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,78,0,0.12816,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,682,0,1.897492,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,747,0,1.578658,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,381,0,0.89932,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,321,0,0.803463,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,239,0,0.61488,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,325,0,0.832702,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,53,0,0.130441,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,29,0,0.094371,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,70,0,0.198975,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,91,0,0.214797,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,124,0,0.324877,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,101,0,0.293917,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,88,0,0.263445,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,123,0,0.334615,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,1,0,0.003528,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,309,0,1.134552,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,155,0,0.565422,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,375,0,0.695546,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,395,0,0.942135,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,533,0,0.925006,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,594,0,1.12342,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,224,0,0.374058,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,839,0,2.228973,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,888,0,1.870889,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,471,0,1.105088,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,366,0,0.897235,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,253,0,0.661835,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,342,0,0.879278,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,59,0,0.159197,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,41,0,0.129041,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,113,0,0.340196,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,124,0,0.305419,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,163,0,0.446005,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,152,0,0.429302,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,108,0,0.300804,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,148,0,0.398443,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,396,0,1.500534,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,211,0,0.775181,0.0,0.0,0.0
